class_name,pageid,title,url,local_path,width,height,mime,license_short,license_url,artist,credit,attribution_required,usage_terms,download_ok
tiramisu,15882103,File:Buche Tiramisu 2.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Buche_Tiramisu_2.jpg,data/wild_images/tiramisu/15882103_bd414fd5b9.jpg,3316,1696,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:Lionel_Allorge"" title=""User:Lionel Allorge"">Lionel Allorge</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
tiramisu,56932830,File:男のティラミス・春 (3428167154).jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/%E7%94%B7%E3%81%AE%E3%83%86%E3%82%A3%E3%83%A9%E3%83%9F%E3%82%B9%E3%83%BB%E6%98%A5_%283428167154%29.jpg,data/wild_images/tiramisu/56932830_8af145ad11.jpg,2048,1360,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/47173486@N00"">Ippei Suzuki</a> from Kyoto, Japan","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/is_kyoto_jp/3428167154/"">男のティラミス・春</a>",true,Creative Commons Attribution 2.0,True
tiramisu,77846620,"File:Food 提拉米蘇, Tiramisu, 佐卡義式窯烤披薩屋, ZOCA Pizzeria Caffetteria, 台北 (15633423025).jpg",https://upload.wikimedia.org/wikipedia/commons/a/a3/Food_%E6%8F%90%E6%8B%89%E7%B1%B3%E8%98%87%2C_Tiramisu%2C_%E4%BD%90%E5%8D%A1%E7%BE%A9%E5%BC%8F%E7%AA%AF%E7%83%A4%E6%8A%AB%E8%96%A9%E5%B1%8B%2C_ZOCA_Pizzeria_Caffetteria%2C_%E5%8F%B0%E5%8C%97_%2815633423025%29.jpg,data/wild_images/tiramisu/77846620_91edecd6bc.jpg,3264,2448,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/91049143@N00"">bryan...</a> from Taipei, Taiwan","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/bryansjs/15633423025/"">提拉米蘇, Tiramisu, 佐卡義式窯烤披薩屋, ZOCA Pizzeria Caffetteria, 台北</a>",true,Creative Commons Attribution-Share Alike 2.0,True
tiramisu,44038256,File:Aparan-Pâtisseries (4).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Aparan-P%C3%A2tisseries_%284%29.jpg,data/wild_images/tiramisu/44038256_59fb26ae5e.jpg,3240,4320,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Ji-Elle"" title=""User:Ji-Elle"">Ji-Elle</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
tiramisu,153882327,File:Tiramisu at Bernard Square 02.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Tiramisu_at_Bernard_Square_02.jpg,data/wild_images/tiramisu/153882327_815560d950.jpg,4032,3024,image/jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%E3%83%8E%E3%83%9C%E3%83%9B%E3%82%B7%E3%83%A7%E3%82%B3%E3%83%AD%E3%83%88%E3%82%BD&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:ノボホショコロトソ (page does not exist)"">ノボホショコロトソ</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution 4.0,True
tiramisu,18858991,File:Servings of tiramisu waiting to be eaten.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Servings_of_tiramisu_waiting_to_be_eaten.jpg,data/wild_images/tiramisu/18858991_fc030e249c.jpg,1000,504,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/60944931@N00"">waferboard</a>","<a href=""//commons.wikimedia.org/wiki/Flickr"" class=""mw-redirect"" title=""Flickr"">Flickr</a>: <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/60944931@N00/3525495838"">tiramisus waiting to be eaten</a>",true,Creative Commons Attribution 2.0,True
tiramisu,4074301,File:6439 - Luzern - Tiramisu.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b7/6439_-_Luzern_-_Tiramisu.JPG,data/wild_images/tiramisu/4074301_f2db99a342.jpg,3648,2736,image/jpeg,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,"<a href=""//commons.wikimedia.org/wiki/User:Thisisbossi"" title=""User:Thisisbossi"">Andrew Bossi</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 2.5,True
tiramisu,143652712,File:Tiramisu (2) (23835975970).jpg,https://upload.wikimedia.org/wikipedia/commons/8/85/Tiramisu_%282%29_%2823835975970%29.jpg,data/wild_images/tiramisu/143652712_1b2bcee656.jpg,4608,3456,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/67872859@N00"">Iain Cameron</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/igcameron/23835975970/"">Tiramisu (2)</a>",true,Creative Commons Attribution 2.0,True
tiramisu,77846587,"File:Food 提拉米蘇, A.B House, 義式私房料理, 台北 (18976879525).jpg",https://upload.wikimedia.org/wikipedia/commons/6/6a/Food_%E6%8F%90%E6%8B%89%E7%B1%B3%E8%98%87%2C_A.B_House%2C_%E7%BE%A9%E5%BC%8F%E7%A7%81%E6%88%BF%E6%96%99%E7%90%86%2C_%E5%8F%B0%E5%8C%97_%2818976879525%29.jpg,data/wild_images/tiramisu/77846587_424d82808c.jpg,3264,2448,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/91049143@N00"">bryan...</a> from Taipei, Taiwan","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/bryansjs/18976879525/"">提拉米蘇, A.B House, 義式私房料理, 台北</a>",true,Creative Commons Attribution-Share Alike 2.0,True
tiramisu,141993274,File:A yummy tiramisu.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/A_yummy_tiramisu.jpg,data/wild_images/tiramisu/141993274_32a93af2eb.jpg,4032,3024,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Pacamah"" title=""User:Pacamah"">Pacamah</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
tiramisu,143652842,File:Claire's Tiramisu (46513058471).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Claire%27s_Tiramisu_%2846513058471%29.jpg,data/wild_images/tiramisu/143652842_b006b75645.jpg,3456,4608,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/67872859@N00"">Iain Cameron</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/igcameron/46513058471/"">Claire's Tiramisu</a>",true,Creative Commons Attribution 2.0,True
tiramisu,157781565,File:L'Oro di Napoli - January 2025 - Sarah Stierch 20.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/L%27Oro_di_Napoli_-_January_2025_-_Sarah_Stierch_20.jpg,data/wild_images/tiramisu/157781565_7afb8aed34.jpg,4284,5712,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
tiramisu,129113287,File:Tiramisù casereccio 1.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Tiramis%C3%B9_casereccio_1.jpg,data/wild_images/tiramisu/129113287_139f4adaef.jpg,1600,1200,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Saggittarius_A"" title=""User:Saggittarius A"">Saggittarius A</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
tiramisu,145448676,File:Starbucks tiramisu sample.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Starbucks_tiramisu_sample.jpg,data/wild_images/tiramisu/145448676_9256926341.jpg,2448,2448,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,François Nguyen,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/198613871@N06/53534383676/"">https://www.flickr.com/photos/198613871@N06/53534383676/</a>",true,Creative Commons Attribution 2.0,True
tiramisu,61238468,"File:Tiramisu, Al Dente (Villefranche-sur-Saône), juillet 2017.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a9/Tiramisu%2C_Al_Dente_%28Villefranche-sur-Sa%C3%B4ne%29%2C_juillet_2017.jpg,data/wild_images/tiramisu/61238468_37de97d009.jpg,4032,3024,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<bdi><a href=""https://www.wikidata.org/wiki/Q42790984"" class=""extiw"" title=""d:Q42790984""><span title=""French computing engineer"">Benoît Prieur</span></a></bdi>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
tiramisu,25360632,File:Tiramisu cake with bear (3792059297).jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/Tiramisu_cake_with_bear_%283792059297%29.jpg,data/wild_images/tiramisu/25360632_7cfad0198e.jpg,592,625,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/8675932@N07"">Maggie Woo</a> from Markham, Canada","<p><a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/8675932@N07/3792059297/"">Tiramisu cake</a>
</p>
<ul><li>Uploaded by <a href=""//commons.wikimedia.org/wiki/User:Mindmatrix"" title=""User:Mindmatrix"">Mindmatrix</a></li></ul>",true,Creative Commons Attribution-Share Alike 2.0,True
tiramisu,179203616,File:Македонски десерт тирамису (2).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/%D0%9C%D0%B0%D0%BA%D0%B5%D0%B4%D0%BE%D0%BD%D1%81%D0%BA%D0%B8_%D0%B4%D0%B5%D1%81%D0%B5%D1%80%D1%82_%D1%82%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D1%81%D1%83_%282%29.jpg,data/wild_images/tiramisu/179203616_4881a0afbb.jpg,4320,3240,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%D0%94%D0%B5%D0%BB%D1%84%D0%B8%D0%BD%D0%B0&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Делфина (page does not exist)"">Делфина</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
tiramisu,31851571,File:001 Tiramisu.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/001_Tiramisu.jpg,data/wild_images/tiramisu/31851571_669dd5efd6.jpg,4411,2940,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a href=""//www.flickr.com/people/79928508@N00"" class=""extiw"" title=""flickruser:79928508@N00"">franzconde</a>","<a href=""//commons.wikimedia.org/wiki/Flickr"" class=""mw-redirect"" title=""Flickr"">Flickr</a>: <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/79928508@N00/4159185849"">Tiramisu</a>",true,Creative Commons Attribution 2.0,True
tiramisu,143652726,File:Claire's Tiramisu (32588666998).jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Claire%27s_Tiramisu_%2832588666998%29.jpg,data/wild_images/tiramisu/143652726_f06c9f6b2c.jpg,3096,4128,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/67872859@N00"">Iain Cameron</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/igcameron/32588666998/"">Claire's Tiramisu</a>",true,Creative Commons Attribution 2.0,True
tiramisu,35628262,File:Tiramisu Vegan Cheezecake (3352378612).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Tiramisu_Vegan_Cheezecake_%283352378612%29.jpg,data/wild_images/tiramisu/35628262_70a689f598.jpg,2592,3456,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/25128194@N02"">Vegan Feast Catering</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/veganfeast/3352378612/"">Tiramisu Cheezecake</a>",true,Creative Commons Attribution 2.0,True
tiramisu,126325956,File:Tiramisu 1 2022-12-04.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/31/Tiramisu_1_2022-12-04.jpeg,data/wild_images/tiramisu/126325956_e375d2b6ad.jpeg,3024,1738,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User_talk:Fastily"" title=""User talk:Fastily""><span style=""font-family:'Trebuchet MS';color:Indigo;font-weight:bold;""><span style=""font-size:120%;"">F</span><span style=""font-size:90%;"">ASTILY</span></span></a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
tiramisu,154755304,File:Тирамису.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/%D0%A2%D0%B8%D1%80%D0%B0%D0%BC%D0%B8%D1%81%D1%83.jpg,data/wild_images/tiramisu/154755304_3f2cb7c0f0.jpg,1200,1600,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%D0%93%D0%9F&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:ГП (page does not exist)"">ГП</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
tiramisu,32842423,"File:Tiramisu, hausgemacht.jpg",https://upload.wikimedia.org/wikipedia/commons/3/3b/Tiramisu%2C_hausgemacht.jpg,data/wild_images/tiramisu/32842423_e4ff2fda9e.jpg,2592,1944,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Pp1809a&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Pp1809a (page does not exist)"">Pp1809a</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
tiramisu,76049790,File:Le Napolitain (Lyon) - tiramisu (1).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Le_Napolitain_%28Lyon%29_-_tiramisu_%281%29.jpg,data/wild_images/tiramisu/76049790_cf101823e6.jpg,4032,3024,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<bdi><a href=""https://www.wikidata.org/wiki/Q42790984"" class=""extiw"" title=""d:Q42790984""><span title=""French computing engineer"">Benoît Prieur</span></a></bdi>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
tiramisu,18858983,File:ラ・ベットラ・ダ・オチアイ La Bettola da Ochiai (Ginza. Tokyo).jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/%E3%83%A9%E3%83%BB%E3%83%99%E3%83%83%E3%83%88%E3%83%A9%E3%83%BB%E3%83%80%E3%83%BB%E3%82%AA%E3%83%81%E3%82%A2%E3%82%A4_La_Bettola_da_Ochiai_%28Ginza._Tokyo%29.jpg,data/wild_images/tiramisu/18858983_d2e641b24c.jpg,960,1280,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/92203585@N00"">Hajime NAKANO</a>","<a href=""//commons.wikimedia.org/wiki/Flickr"" class=""mw-redirect"" title=""Flickr"">Flickr</a>: <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/92203585@N00/3221827761"">ラ・ベットラ・ダ・オチアイ La Bettola da Ochiai (Ginza. Tokyo)</a>",true,Creative Commons Attribution 2.0,True
tiramisu,18859000,File:A serving of tiramisu at Harkema in Amsterdam.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d6/A_serving_of_tiramisu_at_Harkema_in_Amsterdam.jpg,data/wild_images/tiramisu/18859000_8682c66f28.jpg,1936,2592,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/47854931@N00"">Jacob Bøtter</a>","<a href=""//commons.wikimedia.org/wiki/Flickr"" class=""mw-redirect"" title=""Flickr"">Flickr</a>: <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/47854931@N00/4868888951"">Tiramisu @ Harkema</a>",true,Creative Commons Attribution 2.0,True
tiramisu,130094544,File:Tiramisu au Restaurant il Fornello Napolitano (Genève) en mars 2023.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/Tiramisu_au_Restaurant_il_Fornello_Napolitano_%28Gen%C3%A8ve%29_en_mars_2023.jpg,data/wild_images/tiramisu/130094544_11d8f21856.jpg,3316,2358,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<bdi><a href=""https://www.wikidata.org/wiki/Q42790984"" class=""extiw"" title=""d:Q42790984""><span title=""French computing engineer"">Benoît Prieur</span></a></bdi>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
tiramisu,74794387,File:Tiramisu - Fiola - Stierch 2018 04.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/Tiramisu_-_Fiola_-_Stierch_2018_04.jpg,data/wild_images/tiramisu/74794387_bbb70f2c8f.jpg,3024,4032,image/jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution 4.0,True
cheesecake,24905345,File:Food cheese cakes fruit juices.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Food_cheese_cakes_fruit_juices.jpg,data/wild_images/cheesecake/24905345_a201ab34b6.jpg,1000,750,image/jpeg,Public domain,,Jon Sullivan,"<a rel=""nofollow"" class=""external free"" href=""http://www.public-domain-image.com/public-domain-images-pictures-free-stock-photos/food-and-drink-public-domain-images-pictures/food-cheese-cakes-fruit-juices.jpg"">http://www.public-domain-image.com/public-domain-images-pictures-free-stock-photos/food-and-drink-public-domain-images-pictures/food-cheese-cakes-fruit-juices.jpg</a>",false,Public domain,True
cheesecake,79217877,File:HK 金鐘 Admiralty 香港萬豪酒店 JW Marriott Hotel 自助餐 buffet food May 2019 IX2 32.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/HK_%E9%87%91%E9%90%98_Admiralty_%E9%A6%99%E6%B8%AF%E8%90%AC%E8%B1%AA%E9%85%92%E5%BA%97_JW_Marriott_Hotel_%E8%87%AA%E5%8A%A9%E9%A4%90_buffet_food_May_2019_IX2_32.jpg,data/wild_images/cheesecake/79217877_b5a0a82fc8.jpg,3648,2432,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Takue_Chaimga"" title=""User:Takue Chaimga"">Takue Chaimga</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
cheesecake,98061482,File:Sernik w Poznaniu - grudzień 2020.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Sernik_w_Poznaniu_-_grudzie%C5%84_2020.jpg,data/wild_images/cheesecake/98061482_900f5fdb1e.jpg,3264,2448,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Koefbac"" title=""User:Koefbac"">Koefbac</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
cheesecake,39390182,File:Blacha sernika na święta wielkanocne 2015.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Blacha_sernika_na_%C5%9Bwi%C4%99ta_wielkanocne_2015.jpg,data/wild_images/cheesecake/39390182_40b11983a0.jpg,1556,2243,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kapsuglan"" title=""User:Kapsuglan"">Kapsuglan</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
cheesecake,64905204,File:Fogue Café's Pistachio Cheesecake.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Fogue_Caf%C3%A9%27s_Pistachio_Cheesecake.jpg,data/wild_images/cheesecake/64905204_6106fcf433.jpg,1080,1080,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/32031278@N03"">Debbie Tingzon</a> from Doha, Qatar","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/ilove9and23/20965034291/"">The awarded BEST #DohaCheesecake  is Fogue Café's Pistachio Cheesecake!</a>",true,Creative Commons Attribution 2.0,True
cheesecake,91348144,"File:2020-06-19 08 59 50 A slice of New York-style cheesecake at the Walmart in Fair Lakes, Fairfax County, Virginia.jpg",https://upload.wikimedia.org/wikipedia/commons/3/33/2020-06-19_08_59_50_A_slice_of_New_York-style_cheesecake_at_the_Walmart_in_Fair_Lakes%2C_Fairfax_County%2C_Virginia.jpg,data/wild_images/cheesecake/91348144_290999ab79.jpg,4032,3024,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Famartin"" title=""User:Famartin"">Famartin</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
cheesecake,79835833,"File:2019-06-20 23 06 32 A slice of ""The Cheesecake Factory at Home - Original Cheesecake"" in the Franklin Farm section of Oak Hill, Fairfax County, Virginia.jpg",https://upload.wikimedia.org/wikipedia/commons/b/bf/2019-06-20_23_06_32_A_slice_of_%22The_Cheesecake_Factory_at_Home_-_Original_Cheesecake%22_in_the_Franklin_Farm_section_of_Oak_Hill%2C_Fairfax_County%2C_Virginia.jpg,data/wild_images/cheesecake/79835833_98ad26f8c6.jpg,4032,3024,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Famartin"" title=""User:Famartin"">Famartin</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
cheesecake,54657706,File:On a stick (4056484790).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/On_a_stick_%284056484790%29.jpg,data/wild_images/cheesecake/54657706_658f8224e3.jpg,2048,1536,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/41813589@N00"">Payton Chung</a> from DCA, USA","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/paytonc/4056484790/"">On a stick</a>",true,Creative Commons Attribution 2.0,True
cheesecake,76202844,"File:2019.01.18 LCHF Food, Washington, DC USA 09643 (45912922115).jpg",https://upload.wikimedia.org/wikipedia/commons/c/c8/2019.01.18_LCHF_Food%2C_Washington%2C_DC_USA_09643_%2845912922115%29.jpg,data/wild_images/cheesecake/76202844_608b3b3bd1.jpg,3509,1914,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q116943179"" class=""extiw"" title=""d:Q116943179""><span title=""American physician and photographer"">Ted Eytan</span></a></bdi>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/taedc/45912922115/"">2019.01.18 LCHF Food, Washington, DC USA 09643</a>",true,Creative Commons Attribution-Share Alike 2.0,True
cheesecake,57948295,File:Cheesecake from the top (20089217180).jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Cheesecake_from_the_top_%2820089217180%29.jpg,data/wild_images/cheesecake/57948295_f337a168f2.jpg,2448,3264,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/134468672@N06"">terri_bateman</a>","<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/134468672@N06/20089217180/"">https://www.flickr.com/photos/134468672@N06/20089217180/</a>",false,"Creative Commons Zero, Public Domain Dedication",True
cheesecake,30371120,File:Libum Four Sweet Cheesecake buns ready to be eaten and a bottle of white wine from the Limes Germanicus (8412100016).jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/Libum_Four_Sweet_Cheesecake_buns_ready_to_be_eaten_and_a_bottle_of_white_wine_from_the_Limes_Germanicus_%288412100016%29.jpg,data/wild_images/cheesecake/30371120_d9d398f059.jpg,4015,3216,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/41523983@N08"">Carole Raddato</a> from FRANKFURT, Germany","<p><a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/carolemage/8412100016/"">Libum / Four Sweet Cheesecake buns ready to be eaten and a bottle of white wine from the Limes Germanicus</a>
</p>
<ul><li>Uploaded by <a href=""//commons.wikimedia.org/wiki/User:Marcus_Cyron"" title=""User:Marcus Cyron"">Marcus Cyron</a></li></ul>",true,Creative Commons Attribution-Share Alike 2.0,True
cheesecake,86638822,File:チーズケーキとワイン.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/%E3%83%81%E3%83%BC%E3%82%BA%E3%82%B1%E3%83%BC%E3%82%AD%E3%81%A8%E3%83%AF%E3%82%A4%E3%83%B3.jpg,data/wild_images/cheesecake/86638822_0aea0a518b.jpg,724,966,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Yukio_12&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Yukio 12 (page does not exist)"">Yukio 12</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
cheesecake,76202860,"File:2019.01.18 LCHF Food, Washington, DC USA 09682 (45912943015).jpg",https://upload.wikimedia.org/wikipedia/commons/5/50/2019.01.18_LCHF_Food%2C_Washington%2C_DC_USA_09682_%2845912943015%29.jpg,data/wild_images/cheesecake/76202860_b3235201bf.jpg,3320,2330,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q116943179"" class=""extiw"" title=""d:Q116943179""><span title=""American physician and photographer"">Ted Eytan</span></a></bdi>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/taedc/45912943015/"">2019.01.18 LCHF Food, Washington, DC USA 09682</a>",true,Creative Commons Attribution-Share Alike 2.0,True
